iteration	ph_iter	max_eps															
360	4	9,55E-06															
361	2	9,87E-06															
362	4	9,66E-06															
363	2	1,00E-05															
364	4	9,80E-06															
365	4	9,62E-06															
366	3	9,80E-06															
367	3	9,67E-06															
368	3	9,75E-06															
369	3	9,78E-06															
370	3	9,83E-06															
371	3	9,87E-06															
372	3	9,89E-06															
373	3	9,91E-06															
374	5	9,71E-06															
375	5	9,97E-06															
376	6	9,87E-06															
377	6	9,74E-06															
378	4	9,98E-06															
379	6	9,82E-06															
380	5	9,92E-06															
381	5	9,89E-06															
382	5	9,86E-06															
383	5	9,76E-06															
384	4	9,94E-06															
385	5	9,63E-06															
386	3	9,94E-06															
387	5	9,58E-06															
388	3	9,95E-06															
389	4	9,93E-06															
390	3	9,71E-06															
391	4	9,88E-06															
392	5	9,94E-06															
393	5	9,85E-06															
394	4	9,95E-06															
395	4	9,89E-06															
396	4	9,69E-06															
397	2	9,85E-06															
398	3	9,70E-06															
399	2	9,65E-06															
400	2	9,62E-06															
401	2	9,35E-06															
402	2	9,80E-06															
403	3	9,04E-06															
404	1	9,87E-06															
405	5	9,50E-06															
406	3	9,31E-06															
407	3	9,23E-06															
408	3	9,36E-06															
409	2	9,91E-06															
410	4	9,79E-06															
411	3	9,85E-06															
412	3	9,75E-06															
413	3	9,41E-06															
414	1	9,83E-06															
415	1	9,66E-06															
416	2	9,66E-06															
417	3	9,88E-06															
418	3	9,83E-06															
419	3	9,85E-06															
420	3	9,82E-06															
421	3	9,70E-06															
422	3	9,51E-06															
423	2	9,80E-06															
424	3	9,40E-06															
425	2	9,50E-06															
426	1	9,98E-06															
427	2	9,63E-06															
428	1	9,42E-06															
429	1	9,52E-06															
430	2	9,76E-06															
431	3	9,06E-06															
432	2	9,71E-06															
433	3	9,38E-06															
434	3	8,99E-06															
435	3	8,92E-06															
436	2	9,81E-06															
437	3	9,01E-06															
438	2	9,98E-06															
439	3	8,82E-06															
440	1	9,44E-06															
441	2	9,25E-06															
442	2	9,84E-06															
443	2	9,47E-06															
444	2	9,00E-06															
445	2	8,72E-06															
446	1	9,96E-06															
447	2	9,53E-06															
448	3	9,95E-06															
449	5	9,89E-06															
